,Symbol,longName,Name,IPO Year,Sector,Effective annual return,CIQ ID,Ticker,Country.1,Short Business Description,IQ_TOTAL_REV,IQ_RETURN_ASSETS,IQ_RETURN_EQUITY,IQ_GROSS_MARGIN,IQ_EBITDA_MARGIN,IQ_NI_MARGIN,IQ_AUDITOR_OPINION,IQ_ASSET_TURNS,IQ_CURRENT_RATIO,IQ_DAYS_SALES_OUT,IQ_DAYS_INVENTORY_OUT,IQ_DAYS_PAYABLE_OUT,IQ_TOTAL_DEBT_EQUITY,IQ_TOTAL_REV_1YR_ANN_GROWTH,IQ_NI_1YR_ANN_GROWTH,IQ_CFO_1YR_ANN_GROWTH,IQ_TOTAL_ASSETS_1YR_ANN_GROWTH,IQ_EBITDA,IQ_PAYOUT_RATIO,IQ_CASH_ST_INVEST,IQ_NPPE,IQ_GW,IQ_RE,IQ_TBV,IQ_NET_DEBT,IQ_CONTINGENT_LIABILITIES,IQ_CASH_OPER,IQ_CASH_INVEST,IQ_NET_CHANGE
2089,PEGA,Pegasystems Inc.,Pegasystems Inc. Common Stock,1996.0,Technology,0.170822363,IQ350216,NasdaqGS:PEGA,United States,"Pegasystems Inc. develops, markets, licenses, hosts, and supports enterprise software applications in the United States, rest of the Americas, the United Kingdom, rest of Europe, the Middle East, Africa, and the Asia-Pacific.",264.013,9.9486,17.0283,65.5558,16.9006,12.2009,Unqualified,1.00493,3.78556,62.53837,0.0,19.09936,0.0,24.7421,193.4499,29.1205,13.7217,44.62,13.4918,202.653,8.931,2.391,81.776,202.492,-202.653,0.0,49.581,-18.163,27.77
2090,PEGY,Pineapple Energy Inc.,Pineapple Energy Inc. Common Stock,,Technology,-0.072667451,IQ706258730,NasdaqCM:PEGY,United States,"Pineapple Holdings, Inc. provides photovoltaic solar energy systems to residential homeowners in the United States.",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,PENN,"PENN Entertainment, Inc.",PENN Entertainment Inc. Common Stock,1994.0,Consumer Discretionary,0.161765254,IQ335919,NasdaqGS:PENN,United States,"PENN Entertainment, Inc., together with its subsidiaries, provides integrated entertainment, sports content, and casino gaming experiences in North America.",2369.275,4.3404,-13.6806,39.7342,22.7191,-11.1826,Unqualified,0.47853,2.15888,6.95143,0.0,7.07954,128.7989,-2.2195,0.0,-19.554,-9.1925,538.278,0.0,713.118,1837.504,1379.961,397.407,86.149,1672.336,0.0,338.246,-262.659,-33.16
2092,PEO,"Adams Natural Resources Fund, Inc.",Adams Natural Resources Fund Inc. Common Stock,,Finance,0.019083441,IQ323203,NYSE:PEO,United States,"Adams Natural Resources Fund, Inc. is a publicly owned investment manager.",12.17175,0.6403,22.4639,100.0,0.0,1097.8023,Unqualified,0.0186,1.02103,0.0,0.0,0.0,0.0,-13.6248,0.0,0.0,11.0373,0.0,0.0,0.51337,0.0,0.0,253.45501,650.71832,-0.51337,0.0,0.0,0.0,0.0
2093,PEP,"PepsiCo, Inc.",PepsiCo Inc. Common Stock,,Consumer Staples,0.116183995,IQ32854,NasdaqGS:PEP,United States,"PepsiCo, Inc. manufactures, markets, distributes, and sells various beverages and convenient foods worldwide.",43232.0,13.3995,39.8281,53.5089,22.3121,13.7537,Unqualified with Additional Language,1.14005,1.4357,32.20526,46.54359,51.61229,45.0865,-0.044,15.6359,-2.9005,10.7073,9646.0,45.9468,4135.0,12671.0,6534.0,33805.0,7751.0,3729.0,0.0,6796.0,-2401.0,1879.0
2094,PERI,Perion Network Ltd.,Perion Network Ltd. Ordinary Shares,2006.0,Technology,-0.129955749,IQ246745834,NasdaqGS:PERI,Israel,"Perion Network Ltd. provides digital advertising solutions to brands, agencies, and publishers in North America, Europe, and internationally.",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,PESI,"Perma-Fix Environmental Services, Inc.",Perma-Fix Environmental Services Inc. Common Stock,,Utilities,-0.021332058,IQ326976,NasdaqCM:PESI,United States,"Perma-Fix Environmental Services, Inc., through its subsidiaries, operates as an environmental and technology know-how company in the United States.",92.393,4.7304,14.0671,26.4965,14.9048,10.4142,Unqualified,0.74,1.05497,95.01753,1.56658,41.50744,16.4162,43.1273,403.506,1789.2617,1.8494,13.771,0.0,0.066,42.918,12.352,-26.177,44.278,12.214,0.0,8.445,-6.356,-0.041
2096,PETS,"PetMed Express, Inc.",PetMed Express Inc. Common Stock,,Consumer Staples,0.069770815,IQ1342577,NasdaqGS:PETS,United States,"PetMed Express, Inc., together with its subsidiaries, operates as a pet pharmacy in the United States.",219.412,27.5073,32.3601,38.8889,15.959,10.4716,Unqualified,2.82351,8.80986,3.70658,60.82287,11.71395,0.0,16.5002,14.7537,-22.7761,11.5831,35.016,0.0,30.126,5.058,0.0,75.156,74.109,-30.126,0.0,14.966,11.179,9.858
2097,PFBC,Preferred Bank,Preferred Bank Common Stock,,Finance,0.218430375,IQ3175915,NasdaqGS:PFBC,United States,"Preferred Bank provides various commercial banking products and services to small and mid-sized businesses and their owners, entrepreneurs, real estate developers and investors, professionals, and high net worth individuals in the United States.",-32.165,-5.1996,-65.0932,0.0,-0.1708378672470076,0.0,Unqualified Going Concern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.8964,5.495,0.0,67.082,6.325,0.0,13.267,85.374,-18.086,7.639,5.495,82.76,-1.515
2098,PFC,Premier Financial Corp.,Premier Financial Corp. Common Stock,,Finance,0.183977787,IQ372140,,United States,"As of September 17, 2021, Premier Financial Bancorp, Inc. was acquired by Peoples Bancorp Inc. Premier Financial Bancorp, Inc., a multi-bank holding company, provides community banking services to individuals and small-to-medium sized businesses.",35.615,0.9985,8.3659,0.0,0.14280499789414572,25.6015,Unqualified,0.0,0.0,0.0,0.0,0.0,0.0,14.2275,20.9925,0.0,52.0777,5.086,34.1631,73.661,15.2,28.724,33.349,75.332,-18.097,5.89,5.086,28.202,44.611
2099,PFD,Flaherty & Crumrine Preferred Income Fund Inc.,Flaherty & Crumrine Preferred and Income Fund Incorporated,1991.0,Finance,0.126173342,IQ3590633,NYSE:PFD,United States,Flaherty & Crumrine Preferred Income Fund Inc. is a closed ended equity mutual fund launched and managed by Flaherty & Crumrine Incorporated.,11.62788,4.5491,44.7135,100.0,0.0,430.023,Unqualified,0.08426,8.9732,0.0,0.0,0.0,49.382,-25.5886,0.0,0.0,31.8411,0.0,16.1038,0.0,0.0,0.0,-47.48136,104.76412,51.8,0.0,11.03676,0.0,0.0
2100,PFE,Pfizer Inc.,Pfizer Inc. Common Stock,,Health Care,0.115687084,IQ162270,NYSE:PFE,United States,"Pfizer Inc. discovers, develops, manufactures, markets, distributes, and sells biopharmaceutical products worldwide.",49269.0,6.1088,11.5112,83.1943,41.314,17.5262,Unqualified with Additional Language,0.30404,1.65668,87.42882,369.93699,68.52401,53.8299,2.0146,6.5523,-9.0526,91.5904,20355.0,64.2501,25969.0,22780.0,42376.0,40426.0,-20438.0,22718.0,0.0,16587.0,-31272.0,-144.0
2101,PFG,"Principal Financial Group, Inc.",Principal Financial Group Inc Common Stock,2001.0,Finance,0.116437584,IQ201105,NasdaqGS:PFG,United States,"Principal Financial Group, Inc. provides retirement, asset management, and insurance products and services to businesses, individuals, and institutional clients worldwide.",8849.1,0.409,12.1994,36.98,11.2994,7.0368,Unqualified with Additional Language,0.06655,5.83412,52.40415,0.0,0.0,29.0916,-10.9382,35.931,0.818,7.4713,999.9,30.9137,4009.3,489.3,386.4,4160.7,6655.3,91.7,0.0,2243.0,1026.8,-367.6
2102,PFIN,"P&F Industries, Inc.",P & F Industries Inc. Class A Common Stock,,Industrials,0.12042709,IQ294443,NasdaqGM:PFIN,United States,"P&F Industries, Inc., through its subsidiaries, designs, imports, manufactures, and sells pneumatic hand tools primarily to the retail, industrial, automotive, and aerospace markets primarily in the United States.",51.157,-0.0875,-4.018,30.6917,3.6769,-16.5373,Unqualified,0.73139,1.24453,57.26449,262.67298,25.6168,99.4065,-41.639,0.0,39.4376,-1.4957,1.881,0.0,0.546,13.166,5.15,13.999,17.814,24.917,0.0,5.604,-10.606,-0.299
2104,PFL,PIMCO Income Strategy Fund,PIMCO Income Strategy Fund Shares of Beneficial Interest,2003.0,Finance,0.107222518,IQ3606439,NYSE:PMX,United States,PIMCO Municipal Income Fund III is a closed-ended fixed income mutual fund launched and managed by Pacific Investment Management Company LLC. The fund invests in fixed income markets of the United States.,35.68166,2.9513,1.7153,100.0,0.0,27.0866,Unqualified,0.05301,0.85457,0.0,0.0,0.0,11.3644,-30.4081,0.0,65.1476,-25.8663,0.0,312.9638,0.0,0.0,0.0,-128.03869,324.92133,58.40409,0.0,171.58611,0.0,-4.06757
2106,PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc.,Flaherty & Crumrine Preferred and Income Opportunity Fund Incorporated,1992.0,Finance,0.126317909,IQ6184510,NYSE:PFO,United States,Flaherty & Crumrine Preferred Income Opportunity Fund Inc. is a closed ended equity mutual fund launched and managed by Flaherty & Crumrine Incorporated.,10.40457,4.4616,46.6487,100.0,0.0,451.306,Unqualified,0.08363,8.85327,0.0,0.0,0.0,49.3831,-24.0564,0.0,0.0,33.8427,0.0,15.1765,0.0,0.0,0.0,-42.92205,95.01855,47.0,0.0,9.99255,0.0,0.0
2107,PFS,"Provident Financial Services, Inc.",Provident Financial Services Inc Common Stock,2003.0,Finance,0.125253769,IQ3216960,NYSE:PFS,United States,"Provident Financial Services, Inc. operates as the bank holding company for Provident Bank that provides various banking products and services to individuals, families, and businesses in the United States.",182.219,-1.8203,-12.8023,0.0,0.12903703785005954,-66.8558,Unqualified,0.0,0.0,0.0,0.0,0.0,0.0,-2.6504,0.0,0.0,4.3889,23.513,0.0,122.42,76.28,346.29,307.751,528.216,876.813,0.0,23.513,-366.36,55.197
2108,PFSW,"PFSweb, Inc.",PFSweb Inc. Common Stock,1999.0,Consumer Discretionary,0.089671949,IQ93816,NasdaqCM:PFSW,United States,"PFSweb, Inc., together with its subsidiaries, provides omni-channel commerce solutions in the United States, Belgium, Bulgaria, the United Kingdom, Canada, and India.",241.627,-1.5631,-15.734,12.7738,1.2991,-1.8913,Unqualified,1.77478,1.21201,77.0453,69.93291,107.03589,76.7451,-46.5242,0.0,-14.0197,-11.5914,3.139,0.0,14.812,10.314,0.0,-65.963,29.353,7.715,0.0,8.126,-4.44,-1.238
2109,PG,The Procter & Gamble Company,Procter & Gamble Company (The) Common Stock,,Consumer Discretionary,0.107108077,IQ33328,NYSE:PG,United States,The Procter & Gamble Company provides branded consumer packaged goods worldwide.,76694.0,6.8923,16.0751,49.5527,24.0644,17.5189,Unqualified,0.55012,0.70888,29.97563,72.15065,62.65225,58.332,-3.2338,11.2712,-0.5931,-6.3608,18456.0,37.5409,4781.0,19462.0,56512.0,57309.0,-27343.0,32191.0,0.0,14919.0,-2353.0,1468.0
2110,PGC,Peapack-Gladstone Financial Corporation,Peapack-Gladstone Financial Corporation Common Stock,,Finance,0.098435421,IQ295399,NasdaqGS:PGC,United States,Peapack-Gladstone Financial Corporation operates as the bank holding company for Peapack-Gladstone Bank that provides private banking and wealth management services in the United States.,52.433,0.4918,7.0067,0.0,0.14879942021246162,13.5906,Unqualified with Additional Language,0.0,0.0,0.0,0.0,0.0,0.0,1777.9727,0.0,0.0,9.1616,7.802,66.559,79.972,27.911,0.0,0.471,92.15,-43.473,8.6,7.802,-72.16,53.083
2112,PGR,The Progressive Corporation,Progressive Corporation (The) Common Stock,,Finance,0.193931915,IQ33352,NYSE:PGR,United States,"The Progressive Corporation, an insurance holding company, provides personal and commercial auto, personal residential and commercial property, general liability, and other specialty property-casualty insurance products and related services in the United States.",14552.5,5.5349,21.2266,11.7869,12.2535,7.2667,Unqualified with Additional Language,0.75993,0.81126,61.17473,0.0,39.85143,37.8735,13.414,0.0,-4.0279,9.8561,1783.2,0.0,1238.7,961.3,0.0,3683.1,5748.6,2016.5,0.0,1486.8,-1178.6,157.8
2113,PGTI,"PGT Innovations, Inc.",PGT Innovations Inc.,2006.0,Industrials,0.213249658,IQ6628356,NYSE:PGTI,United States,"PGT Innovations, Inc., together with its subsidiaries manufactures and supplies impact-resistant aluminum frame windows and doors in the United States and internationally.",166.0,-0.7094,-13.2266,28.4813,7.7963,-5.6728,Unqualified,0.88711,2.39265,34.57308,29.60994,19.07578,100.0864,-24.047,0.0,-52.174,-13.4521,12.942,0.0,7.417,63.737,0.0,-172.795,-0.68,60.851,0.0,9.504,0.395,-12.211
2114,PH,Parker-Hannifin Corporation,Parker-Hannifin Corporation Common Stock,,Industrials,0.165695439,IQ295170,NYSE:PH,United States,"Parker-Hannifin Corporation manufactures and sells motion and control technologies and systems for various mobile, industrial, and aerospace markets worldwide.",10309.015,5.4617,10.6175,21.0366,12.0498,4.9327,Unqualified with Additional Language,1.01854,1.55741,61.32329,61.63573,37.22891,53.3548,-15.1215,-46.4421,-14.2349,-5.1118,1242.225,31.7738,187.611,1880.554,2903.077,5722.038,91.26,2133.561,0.0,1129.192,-960.831,-138.437
2115,PHD,"Pioneer Floating Rate Fund, Inc.",Pioneer Floating Rate Fund Inc.,2004.0,Finance,0.063723604,IQ12104703,NYSE:PHD,United States,"Pioneer Floating Rate Fund, Inc. is closed ended fixed income mutual fund launched and managed by Pioneer Investment Management, Inc. It invests in the fixed income markets of the United States.",32.29115,3.8066,22.7063,100.0,0.0,308.0602,Unqualified,0.07138,1.22213,0.0,0.0,0.0,0.0,-37.6249,0.0,0.0,11.6883,0.0,0.0,4.32559,0.0,0.0,-183.0727,278.56462,-4.32559,0.0,0.0,0.0,0.0
2116,PHG,Koninklijke Philips N.V.,Koninklijke Philips N.V. NY Registry Shares,,Health Care,0.082365269,IQ185801,ENXTAM:PHIA,Netherlands,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally.",28795.41382,1.2892,3.1484,37.6916,9.7451,2.0406,Unqualified,0.64359,1.47938,68.30574,93.35642,89.59144,29.1382,-23.8507,0.0,-3.4397,-4.3341,2806.16267,154.6341,6559.65604,4364.02723,10551.05697,22854.89071,4953.06342,-444.2852,441.41885,2212.82694,-313.866,1097.8144
2117,PHI,PLDT Inc.,PLDT Inc. Sponsored ADR,,Telecommunications,-0.042114749,IQ296642,PSE:TEL,Philippines,PLDT Inc. provides telecommunications and digital services in the Philippines.,3484.36554,14.8853,38.9094,68.7081,55.1841,24.5526,Unqualified,0.6083,0.87075,34.51002,15.24058,108.81855,99.665,11.2932,14.8578,-5.0012,10.9242,1922.81717,70.4758,906.30106,3467.87091,244.98924,811.69891,1744.83868,1218.27955,0.0,1599.6989,-1056.60213,99.67742
2118,PHK,PIMCO High Income Fund,Pimco High Income Fund Pimco High Income Fund,2003.0,Finance,0.091851593,IQ4650548,NYSE:PHK,United States,PIMCO High Income Fund is a closed ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Pacific Investment Management Company LLC. It invests in the public fixed income markets across the globe.,177.35545,5.3071,-49.0591,100.0,0.0,0.0,Unqualified,0.09292,0.38146,0.0,0.0,0.0,14.8654,-20.2494,0.0,0.0,-61.0157,0.0,0.0,1.77819,0.0,0.0,-1262.60772,412.83295,109.59881,0.0,0.0,0.0,0.0
2119,PHM,"PulteGroup, Inc.",PulteGroup Inc. Common Stock,,Consumer Discretionary,0.153287283,IQ294550,NYSE:PHM,United States,"PulteGroup, Inc., through its subsidiaries, primarily engages in the homebuilding business in the United States.",4084.389,-1.9851,-39.2218,7.8836,-5.6751,-28.9533,Unqualified,0.45996,3.39613,15.03034,476.14725,12.61294,137.8753,-34.786,0.0,-40.2361,30.3921,-231.795,0.0,2001.736,82.419,895.918,257.145,2109.974,2402.608,0.0,729.355,1693.811,193.135
2120,PHT,"Pioneer High Income Fund, Inc.",Pioneer High Income Fund Inc.,,Finance,0.059353277,IQ3604384,NYSE:PHT,United States,"Pioneer High Income Fund, Inc. is a closed ended fixed income mutual fund launched and managed by Pioneer Investment Management, Inc. It invests in fixed income markets of the United States.",53.47085,6.8363,-28.9923,100.0,0.0,-233.5235,Unqualified,0.11742,1.59716,0.0,0.0,0.0,0.0,-4.4928,0.0,0.0,-27.9226,0.0,0.0,11.21833,0.0,0.0,-196.58299,194.05692,-11.21833,0.0,0.0,0.0,0.0
2121,PHX,PHX Minerals Inc.,PHX Minerals Inc. Common Stock,2003.0,Energy,-0.011514713,IQ359777,NYSE:PHX,United States,PHX Minerals Inc. operates as a natural gas and oil mineral company in the United States.,37.61059,-4.3233,-3.631,76.3438,61.9349,-6.3945,Unqualified,0.32626,1.45392,120.97232,0.0,424.76729,16.1951,-45.645,0.0,-5.8739,-11.0302,23.2941,0.0,0.63991,96.08721,0.0,64.50755,64.12234,9.74481,0.0,37.71061,-36.32299,-0.2558
2122,PII,Polaris Inc.,Polaris Inc. Common Stock,,Consumer Discretionary,0.191620223,IQ297441,NYSE:PII,United States,"Polaris Inc. designs, engineers, manufactures, and markets powersports vehicles worldwide.",1582.958,13.6131,59.1489,25.9191,14.5021,6.3815,Unqualified,2.08999,1.43264,22.02775,62.50406,30.96003,97.7799,-19.6248,-13.9512,9.9269,1.6647,229.563,49.6718,140.24,194.416,25.869,191.399,178.672,59.76,0.0,193.201,-29.678,113.113
2123,PIM,Putnam Master Intermediate Income Trust,Putnam Master Intermediate Income Trust Common Stock,1988.0,Finance,0.049177349,IQ376464,NYSE:PIM,United States,"Putnam Master Intermediate Income Trust is a closed ended fixed income mutual fund launched and managed by Putnam Investment Management, LLC. The fund is co-managed by Putnam Investments Limited.",25.21119,2.3367,9.3766,100.0,0.0,144.1881,Unqualified,0.04256,1.69067,0.0,0.0,0.0,0.0,-39.663,0.0,0.0,8.6406,0.0,0.0,1.66843,0.0,0.0,-167.77845,383.38842,-1.66843,0.0,0.0,0.0,0.0
2124,PIPR,Piper Sandler Companies,Piper Sandler Companies Common Stock,,Finance,0.053605773,IQ522608,NYSE:PIPR,United States,"Piper Sandler Companies operates as an investment bank and institutional securities firm that serves corporations, private equity groups, public entities, non-profit entities, and institutional investors in the United States and internationally.",465.19,2.0128,3.9865,86.5029,-0.249248694081988,6.5283,Unqualified,0.30772,1.58465,0.0,0.0,0.0,32.194,45.237,0.0,0.0,29.0247,-115.948,0.0,1169.018,16.596,164.625,155.193,601.924,-918.35,0.0,-115.948,-3.652,-5.906
2125,PKBK,"Parke Bancorp, Inc.",Parke Bancorp Inc. Common Stock,,Finance,0.17592326,IQ3058260,NasdaqCM:PKBK,United States,"Parke Bancorp, Inc. operates as the bank holding company for Parke Bank that provides personal and business financial services to individuals and small to mid-sized businesses.",18.821,0.9712,11.9287,0.0,0.359066999628075,32.4106,Unqualified,0.0,0.0,0.0,0.0,0.0,0.0,31.5785,43.6307,0.0,8.6794,6.758,10.5737,4.154,2.861,0.0,14.071,46.465,63.677,8.6,6.758,-56.481,-3.116
2126,PKE,Park Aerospace Corp.,Park Aerospace Corp. Common Stock,,,0.026108907,IQ295050,NYSE:PKE,United States,"Park Aerospace Corp. develops and manufactures solution and hot-melt advanced composite materials used to produce composite structures for the aerospace market in North America, Asia, and Europe.",200.062,3.5531,6.555,21.7052,13.1584,17.4945,Unqualified,0.61089,10.86762,54.49116,28.72943,25.30273,0.9387,-17.2792,0.9256,-16.2041,0.0525,26.325,18.6828,225.294,48.777,0.0,145.107,295.709,-222.518,0.0,35.113,-89.844,-59.369
2127,PKG,Packaging Corporation of America,Packaging Corporation of America Common Stock,2000.0,Basic Materials,0.202140207,IQ98885,NYSE:PKG,United States,Packaging Corporation of America manufactures and sells containerboard and corrugated packaging products in the United States.,2147.589,5.8221,33.5981,19.863,15.8381,12.381,Unqualified with Additional Language,1.0495,2.3863,42.34511,44.57453,24.07431,75.7503,-9.0195,96.0747,13.6672,10.9859,340.139,28.9204,260.727,1182.504,38.854,546.355,846.701,420.151,0.0,306.131,-119.324,111.33
2128,PKI,"PerkinElmer, Inc.",PerkinElmer Inc. Common Stock,,Health Care,0.178242345,IQ268363,NYSE:PKI,United States,"PerkinElmer, Inc. provides products, services, and solutions to the diagnostics, life sciences, and applied services markets worldwide.",1550.766,2.8577,4.5957,45.2928,14.0396,5.2929,Unqualified with Additional Language,0.51772,1.77798,77.88255,82.83688,68.42501,34.2761,-6.5617,-35.0672,-31.7301,4.3411,217.722,39.8399,179.707,153.026,1419.485,1288.586,-233.203,377.57,0.0,148.722,-153.867,0.597
2129,PKOH,Park-Ohio Holdings Corp.,Park-Ohio Holdings Corp. Common Stock,,Industrials,0.205544619,IQ294994,NasdaqGS:PKOH,United States,"Park-Ohio Holdings Corp. provides supply chain management outsourcing services, capital equipment, and manufactured components in the United States, Europe, Asia, Mexico, Canada, and internationally.",701.047,1.9904,-29.2928,15.0694,5.0384,-0.743,Unqualified,1.25021,2.74946,82.11551,125.95712,65.54853,1464.2569,-34.4054,0.0,413.221,-18.887,35.322,0.0,23.098,76.631,4.155,-34.23,8.914,310.899,0.0,43.865,-4.772,5.273
2130,PKX,POSCO Holdings Inc.,POSCO Holdings Inc. American Depositary Shares (Each representing 1/4th of a share of Common Stock),1994.0,Industrials,-0.065744166,IQ381388,KOSE:A005490,South Korea,"POSCO Holdings Inc., together with its subsidiaries, manufactures and sells steel rolled products and plates in South Korea and internationally.",31612.11912,4.9662,10.8061,15.7295,17.3786,8.7326,Unqualified with Additional Language,0.75776,2.22475,54.66386,81.176,46.55466,38.6633,-11.709,-26.4991,134.142,7.1345,5493.74613,21.4119,7267.87002,18732.92271,224.50565,23961.67343,26013.19311,3233.02207,2648.15199,7404.77009,-8334.62783,-250.06725
